id   ,Date      ,State                    ,Total Confirmed Cases ,Total Deaths
4600 ,Sun 11/21 ,Nebraska                 ,301436                ,2810
4601 ,Sun 11/21 ,Nevada                   ,464633                ,7918
4602 ,Sun 11/21 ,New Hampshire            ,150813                ,1662
4603 ,Sun 11/21 ,New Jersey               ,1231968               ,28254
4604 ,Sun 11/21 ,New Mexico               ,301937                ,5265
4605 ,Sun 11/21 ,New York                 ,2673149               ,56714
4606 ,Sun 11/21 ,North Carolina           ,1517098               ,18617
4607 ,Sun 11/21 ,North Dakota             ,158523                ,1889
4608 ,Sun 11/21 ,Northern Mariana Islands ,464                   ,3
4609 ,Sun 11/21 ,Ohio                     ,1642867               ,26063
4610 ,Sun 11/21 ,Oklahoma                 ,658600                ,10879
4611 ,Sun 11/21 ,Oregon                   ,384062                ,4914
4612 ,Sun 11/21 ,Pennsylvania             ,1686169               ,32924
4613 ,Sun 11/21 ,Puerto Rico              ,221044                ,3262
4614 ,Sun 11/21 ,Rhode Island             ,186387                ,2906
4615 ,Sun 11/21 ,South Carolina           ,911624                ,14096
4616 ,Sun 11/21 ,South Dakota             ,162375                ,2305
4617 ,Sun 11/21 ,Tennessee                ,1274480               ,16689
4618 ,Sun 11/21 ,Texas                    ,4298896               ,73689
4619 ,Sun 11/21 ,Utah                     ,583054                ,3428
4620 ,Sun 11/21 ,Vermont                  ,47376                 ,404
4621 ,Sun 11/21 ,Virgin Islands           ,7439                  ,85
4622 ,Sun 11/21 ,Virginia                 ,953460                ,14492
4623 ,Sun 11/21 ,Washington               ,764816                ,9157
4624 ,Sun 11/21 ,West Virginia            ,288967                ,4726
4625 ,Sun 11/21 ,Wisconsin                ,945854                ,9816
4626 ,Sun 11/21 ,Wyoming                  ,109318                ,1347
4627 ,Mon 11/22 ,Alabama                  ,843161                ,16073
4628 ,Mon 11/22 ,Alaska                   ,147860                ,838
4629 ,Mon 11/22 ,American Samoa           ,1                     ,0
4630 ,Mon 11/22 ,Arizona                  ,1245127               ,21942
4631 ,Mon 11/22 ,Arkansas                 ,524440                ,8620
4632 ,Mon 11/22 ,California               ,5051387               ,74042
4633 ,Mon 11/22 ,Colorado                 ,816508                ,9147
4634 ,Mon 11/22 ,Connecticut              ,414978                ,8853
4635 ,Mon 11/22 ,Delaware                 ,150625                ,2159
4636 ,Mon 11/22 ,District of Columbia     ,66347                 ,1196
4637 ,Mon 11/22 ,Florida                  ,3681204               ,61147
4638 ,Mon 11/22 ,Georgia                  ,1622526               ,29123
4639 ,Mon 11/22 ,Guam                     ,20038                 ,263
4640 ,Mon 11/22 ,Hawaii                   ,84084                 ,999
4641 ,Mon 11/22 ,Idaho                    ,303954                ,3863
4642 ,Mon 11/22 ,Illinois                 ,1780460               ,29215
4643 ,Mon 11/22 ,Indiana                  ,1080972               ,17316
4644 ,Mon 11/22 ,Iowa                     ,513637                ,7268
4645 ,Mon 11/22 ,Kansas                   ,459139                ,6669
4646 ,Mon 11/22 ,Kentucky                 ,778538                ,10769
4647 ,Mon 11/22 ,Louisiana                ,768041                ,14754
4648 ,Mon 11/22 ,Maine                    ,115859                ,1272
4649 ,Mon 11/22 ,Maryland                 ,579084                ,11129
4650 ,Mon 11/22 ,Massachusetts            ,897874                ,19284
4651 ,Mon 11/22 ,Michigan                 ,1424537               ,24900
4652 ,Mon 11/22 ,Minnesota                ,876041                ,9316
4653 ,Mon 11/22 ,Mississippi              ,511935                ,10240
4654 ,Mon 11/22 ,Missouri                 ,908790                ,15344
4655 ,Mon 11/22 ,Montana                  ,188708                ,2568
4656 ,Mon 11/22 ,Nebraska                 ,303221                ,2812
4657 ,Mon 11/22 ,Nevada                   ,466400                ,7930
4658 ,Mon 11/22 ,New Hampshire            ,153934                ,1672
4659 ,Mon 11/22 ,New Jersey               ,1233511               ,28265
4660 ,Mon 11/22 ,New Mexico               ,305579                ,5279
4661 ,Mon 11/22 ,New York                 ,2678465               ,56741
4662 ,Mon 11/22 ,North Carolina           ,1522526               ,18650
4663 ,Mon 11/22 ,North Dakota             ,158744                ,1889
4664 ,Mon 11/22 ,Northern Mariana Islands ,474                   ,3
4665 ,Mon 11/22 ,Ohio                     ,1647237               ,26063
4666 ,Mon 11/22 ,Oklahoma                 ,661289                ,10879
4667 ,Mon 11/22 ,Oregon                   ,385790                ,5017
4668 ,Mon 11/22 ,Pennsylvania             ,1691773               ,32931
4669 ,Mon 11/22 ,Puerto Rico              ,221093                ,3263
4670 ,Mon 11/22 ,Rhode Island             ,187531                ,2913
4671 ,Mon 11/22 ,South Carolina           ,913950                ,14128
4672 ,Mon 11/22 ,South Dakota             ,162790                ,2309
4673 ,Mon 11/22 ,Tennessee                ,1277355               ,16720
4674 ,Mon 11/22 ,Texas                    ,4303004               ,73736
4675 ,Mon 11/22 ,Utah                     ,586883                ,3442
4676 ,Mon 11/22 ,Vermont                  ,47609                 ,405
4677 ,Mon 11/22 ,Virgin Islands           ,7466                  ,85
4678 ,Mon 11/22 ,Virginia                 ,957570                ,14548
4679 ,Mon 11/22 ,Washington               ,768630                ,9182
4680 ,Mon 11/22 ,West Virginia            ,289524                ,4757
4681 ,Mon 11/22 ,Wisconsin                ,953476                ,9831
4682 ,Mon 11/22 ,Wyoming                  ,109802                ,1347
4683 ,Tue 11/23 ,Alabama                  ,843780                ,16086
4684 ,Tue 11/23 ,Alaska                   ,148004                ,840
4685 ,Tue 11/23 ,American Samoa           ,1                     ,0
4686 ,Tue 11/23 ,Arizona                  ,1248184               ,22062
4687 ,Tue 11/23 ,Arkansas                 ,525130                ,8627
4688 ,Tue 11/23 ,California               ,5055959               ,74157
4689 ,Tue 11/23 ,Colorado                 ,818476                ,9201
4690 ,Tue 11/23 ,Connecticut              ,415732                ,8853
4691 ,Tue 11/23 ,Delaware                 ,150876                ,2162
4692 ,Tue 11/23 ,District of Columbia     ,66433                 ,1196
4693 ,Tue 11/23 ,Florida                  ,3682809               ,61147
4694 ,Tue 11/23 ,Georgia                  ,1623871               ,29181
4695 ,Tue 11/23 ,Guam                     ,20086                 ,264
4696 ,Tue 11/23 ,Hawaii                   ,84135                 ,999
4697 ,Tue 11/23 ,Idaho                    ,304589                ,3884
4698 ,Tue 11/23 ,Illinois                 ,1785089               ,29234
4699 ,Tue 11/23 ,Indiana                  ,1084111               ,17369
4700 ,Tue 11/23 ,Iowa                     ,516907                ,7268
4701 ,Tue 11/23 ,Kansas                   ,459181                ,6670
4702 ,Tue 11/23 ,Kentucky                 ,780477                ,10837
4703 ,Tue 11/23 ,Louisiana                ,768714                ,14768
4704 ,Tue 11/23 ,Maine                    ,116948                ,1300
4705 ,Tue 11/23 ,Maryland                 ,579824                ,11145
4706 ,Tue 11/23 ,Massachusetts            ,900985                ,19309
4707 ,Tue 11/23 ,Michigan                 ,1424537               ,24900
4708 ,Tue 11/23 ,Minnesota                ,887492                ,9353
4709 ,Tue 11/23 ,Mississippi              ,512200                ,10253
4710 ,Tue 11/23 ,Missouri                 ,910885                ,15430
4711 ,Tue 11/23 ,Montana                  ,189390                ,2606
4712 ,Tue 11/23 ,Nebraska                 ,304432                ,2812
4713 ,Tue 11/23 ,Nevada                   ,467061                ,7953
4714 ,Tue 11/23 ,New Hampshire            ,154579                ,1678
4715 ,Tue 11/23 ,New Jersey               ,1236151               ,28295
4716 ,Tue 11/23 ,New Mexico               ,306743                ,5291
4717 ,Tue 11/23 ,New York                 ,2684084               ,56775
4718 ,Tue 11/23 ,North Carolina           ,1523894               ,18662
4719 ,Tue 11/23 ,North Dakota             ,159411                ,1899
4720 ,Tue 11/23 ,Northern Mariana Islands ,474                   ,3
4721 ,Tue 11/23 ,Ohio                     ,1653380               ,26190
4722 ,Tue 11/23 ,Oklahoma                 ,661675                ,10879
4723 ,Tue 11/23 ,Oregon                   ,386634                ,5066
4724 ,Tue 11/23 ,Pennsylvania             ,1696959               ,33003
4725 ,Tue 11/23 ,Puerto Rico              ,221100                ,3264
4726 ,Tue 11/23 ,Rhode Island             ,188135                ,2913
4727 ,Tue 11/23 ,South Carolina           ,914384                ,14135
4728 ,Tue 11/23 ,South Dakota             ,163721                ,2318
4729 ,Tue 11/23 ,Tennessee                ,1278841               ,16775
4730 ,Tue 11/23 ,Texas                    ,4306962               ,73832
4731 ,Tue 11/23 ,Utah                     ,588036                ,3457
4732 ,Tue 11/23 ,Vermont                  ,47805                 ,406
4733 ,Tue 11/23 ,Virgin Islands           ,7480                  ,85
4734 ,Tue 11/23 ,Virginia                 ,959156                ,14573
4735 ,Tue 11/23 ,Washington               ,769791                ,9225
4736 ,Tue 11/23 ,West Virginia            ,290026                ,4770
4737 ,Tue 11/23 ,Wisconsin                ,958496                ,9873
4738 ,Tue 11/23 ,Wyoming                  ,110051                ,1347
4739 ,Wed 11/24 ,Alabama                  ,844196                ,16102
4740 ,Wed 11/24 ,Alaska                   ,148491                ,846
4741 ,Wed 11/24 ,American Samoa           ,1                     ,0
4742 ,Wed 11/24 ,Arizona                  ,1252248               ,22098
4743 ,Wed 11/24 ,Arkansas                 ,525824                ,8643
4744 ,Wed 11/24 ,California               ,5060127               ,74308
4745 ,Wed 11/24 ,Colorado                 ,822234                ,9252
4746 ,Wed 11/24 ,Connecticut              ,416573                ,8865
4747 ,Wed 11/24 ,Delaware                 ,151164                ,2164
4748 ,Wed 11/24 ,District of Columbia     ,66510                 ,1196
4749 ,Wed 11/24 ,Florida                  ,3684332               ,61147
4750 ,Wed 11/24 ,Georgia                  ,1624964               ,29238
4751 ,Wed 11/24 ,Guam                     ,20106                 ,264
4752 ,Wed 11/24 ,Hawaii                   ,84239                 ,1005
4753 ,Wed 11/24 ,Idaho                    ,305160                ,3892
4754 ,Wed 11/24 ,Illinois                 ,1790437               ,29258
4755 ,Wed 11/24 ,Indiana                  ,1088095               ,17386
4756 ,Wed 11/24 ,Iowa                     ,520318                ,7354
4757 ,Wed 11/24 ,Kansas                   ,462152                ,6707
4758 ,Wed 11/24 ,Kentucky                 ,782638                ,10880
4759 ,Wed 11/24 ,Louisiana                ,769051                ,14777
4760 ,Wed 11/24 ,Maine                    ,117941                ,1303
4761 ,Wed 11/24 ,Maryland                 ,580729                ,11148
4762 ,Wed 11/24 ,Massachusetts            ,904407                ,19329
4763 ,Wed 11/24 ,Michigan                 ,1444554               ,25213
4764 ,Wed 11/24 ,Minnesota                ,891223                ,9406
4765 ,Wed 11/24 ,Mississippi              ,512632                ,10262
4766 ,Wed 11/24 ,Missouri                 ,913081                ,15446
4767 ,Wed 11/24 ,Montana                  ,189882                ,2614
4768 ,Wed 11/24 ,Nebraska                 ,305358                ,2813
4769 ,Wed 11/24 ,Nevada                   ,467774                ,7972
4770 ,Wed 11/24 ,New Hampshire            ,155711                ,1683
4771 ,Wed 11/24 ,New Jersey               ,1238359               ,28307
4772 ,Wed 11/24 ,New Mexico               ,308152                ,5312
4773 ,Wed 11/24 ,New York                 ,2691097               ,56816
4774 ,Wed 11/24 ,North Carolina           ,1525775               ,18696
4775 ,Wed 11/24 ,North Dakota             ,159880                ,1905
4776 ,Wed 11/24 ,Northern Mariana Islands ,604                   ,3
4777 ,Wed 11/24 ,Ohio                     ,1660131               ,26190
4778 ,Wed 11/24 ,Oklahoma                 ,662220                ,10879
4779 ,Wed 11/24 ,Oregon                   ,387485                ,5116
4780 ,Wed 11/24 ,Pennsylvania             ,1704528               ,33101
4781 ,Wed 11/24 ,Puerto Rico              ,221196                ,3266
4782 ,Wed 11/24 ,Rhode Island             ,188561                ,2915
4783 ,Wed 11/24 ,South Carolina           ,914946                ,14153
4784 ,Wed 11/24 ,South Dakota             ,164292                ,2320
4785 ,Wed 11/24 ,Tennessee                ,1280475               ,16826
4786 ,Wed 11/24 ,Texas                    ,4312664               ,73921
